"12 Angry Men (1957)"	["Star Wars (1977)", 0.9896826208497256, 87]
"Monty Python and the Holy Grail (1974)"	["When Harry Met Sally... (1989)", 0.9872569851630075, 111]
"Monty Python and the Holy Grail (1974)"	["Get Shorty (1995)", 0.9874213244510308, 84]
"Monty Python and the Holy Grail (1974)"	["2001: A Space Odyssey (1968)", 0.9875163310935904, 109]
"Monty Python and the Holy Grail (1974)"	["Fish Called Wanda, A (1988)", 0.9877402622403778, 105]
"Monty Python and the Holy Grail (1974)"	["Die Hard (1988)", 0.9877426625939899, 96]
"Monty Python and the Holy Grail (1974)"	["Forrest Gump (1994)", 0.9880184741233343, 122]
"Monty Python and the Holy Grail (1974)"	["Apollo 13 (1995)", 0.9880237534349606, 112]
"Monty Python and the Holy Grail (1974)"	["Brazil (1985)", 0.9880366107311293, 98]
"Monty Python and the Holy Grail (1974)"	["Fugitive, The (1993)", 0.9880532391532706, 126]
"Monty Python and the Holy Grail (1974)"	["Shawshank Redemption, The (1994)", 0.9881588591832037, 129]
"Monty Python and the Holy Grail (1974)"	["Star Trek: The Wrath of Khan (1982)", 0.9882475169813802, 98]
"Monty Python and the Holy Grail (1974)"	["Pulp Fiction (1994)", 0.9883229426337939, 152]
"Monty Python and the Holy Grail (1974)"	["Hunt for Red October, The (1990)", 0.9883342999725141, 86]
"Monty Python and the Holy Grail (1974)"	["Twelve Monkeys (1995)", 0.9883453319914072, 111]
"Monty Python and the Holy Grail (1974)"	["Independence Day (ID4) (1996)", 0.9883514870853624, 81]
"Monty Python and the Holy Grail (1974)"	["Usual Suspects, The (1995)", 0.988371919899304, 125]
"Monty Python and the Holy Grail (1974)"	["GoodFellas (1990)", 0.9884291673051676, 88]
"Monty Python and the Holy Grail (1974)"	["Amadeus (1984)", 0.9884600136225903, 120]
"Monty Python and the Holy Grail (1974)"	["To Kill a Mockingbird (1962)", 0.988490724347765, 96]
"Monty Python and the Holy Grail (1974)"	["Raiders of the Lost Ark (1981)", 0.9885127530654654, 180]
"Monty Python and the Holy Grail (1974)"	["It's a Wonderful Life (1946)", 0.9885293239409518, 103]
"Monty Python and the Holy Grail (1974)"	["Indiana Jones and the Last Crusade (1989)", 0.988680184833359, 135]
"Monty Python and the Holy Grail (1974)"	["Dead Poets Society (1989)", 0.988686123374857, 107]
"Monty Python and the Holy Grail (1974)"	["Dead Man Walking (1995)", 0.9887538906234552, 82]
"Monty Python and the Holy Grail (1974)"	["Silence of the Lambs, The (1991)", 0.9887581299375787, 166]
"Monty Python and the Holy Grail (1974)"	["Graduate, The (1967)", 0.9887904488763, 97]
"Monty Python and the Holy Grail (1974)"	["Seven (Se7en) (1995)", 0.9888986383365341, 93]
"Monty Python and the Holy Grail (1974)"	["Toy Story (1995)", 0.9889189764254608, 128]
"Monty Python and the Holy Grail (1974)"	["Groundhog Day (1993)", 0.9889327084650437, 111]
"Monty Python and the Holy Grail (1974)"	["Back to the Future (1985)", 0.988951721427209, 135]
"Monty Python and the Holy Grail (1974)"	["E.T. the Extra-Terrestrial (1982)", 0.9890433447329509, 98]
"Monty Python and the Holy Grail (1974)"	["Citizen Kane (1941)", 0.9890579867389684, 90]
"Monty Python and the Holy Grail (1974)"	["Much Ado About Nothing (1993)", 0.9890729198915232, 83]
"Monty Python and the Holy Grail (1974)"	["Blade Runner (1982)", 0.9891166430152472, 125]
"Monty Python and the Holy Grail (1974)"	["Casablanca (1942)", 0.9894811251790981, 116]
"Monty Python and the Holy Grail (1974)"	["Braveheart (1995)", 0.9895407843389067, 117]
"Monty Python and the Holy Grail (1974)"	["North by Northwest (1959)", 0.9896076959639487, 81]
"Monty Python and the Holy Grail (1974)"	["Princess Bride, The (1987)", 0.9896676640052865, 156]
"Monty Python and the Holy Grail (1974)"	["This Is Spinal Tap (1984)", 0.9896851902976983, 103]
"Monty Python and the Holy Grail (1974)"	["Aliens (1986)", 0.9897221440396035, 115]
"Monty Python and the Holy Grail (1974)"	["Return of the Jedi (1983)", 0.9897331023715167, 156]
"Monty Python and the Holy Grail (1974)"	["Wizard of Oz, The (1939)", 0.9897355175764502, 102]
"Monty Python and the Holy Grail (1974)"	["Contact (1997)", 0.9897408101473094, 95]
"Monty Python and the Holy Grail (1974)"	["Empire Strikes Back, The (1980)", 0.9898205954794888, 160]
"Monty Python and the Holy Grail (1974)"	["Aladdin (1992)", 0.9898416554959969, 83]
"Monty Python and the Holy Grail (1974)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9899274778404512, 118]
"Monty Python and the Holy Grail (1974)"	["Unforgiven (1992)", 0.98997416602704, 85]
"Monty Python and the Holy Grail (1974)"	["Raising Arizona (1987)", 0.9899830251279533, 108]
"Monty Python and the Holy Grail (1974)"	["Blues Brothers, The (1980)", 0.9899883048405819, 113]
"Monty Python and the Holy Grail (1974)"	["Psycho (1960)", 0.9900605106782381, 95]
"Monty Python and the Holy Grail (1974)"	["Fargo (1996)", 0.9900674910590165, 136]
"Monty Python and the Holy Grail (1974)"	["Terminator, The (1984)", 0.9901469207712451, 128]
"Monty Python and the Holy Grail (1974)"	["Babe (1995)", 0.9902550226745738, 82]
"Monty Python and the Holy Grail (1974)"	["Rock, The (1996)", 0.9902676709332443, 82]
"Monty Python and the Holy Grail (1974)"	["Star Trek: First Contact (1996)", 0.990349051418659, 96]
"Monty Python and the Holy Grail (1974)"	["Clockwork Orange, A (1971)", 0.9903754259464189, 94]
"Monty Python and the Holy Grail (1974)"	["Rear Window (1954)", 0.9903994315550971, 97]
"Monty Python and the Holy Grail (1974)"	["Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)", 0.9904463128437061, 93]
"Monty Python and the Holy Grail (1974)"	["Godfather, The (1972)", 0.9904597165292922, 127]
"Monty Python and the Holy Grail (1974)"	["Dances with Wolves (1990)", 0.9904635710849515, 88]
"Monty Python and the Holy Grail (1974)"	["Four Weddings and a Funeral (1994)", 0.9904772900319865, 88]
"Monty Python and the Holy Grail (1974)"	["Schindler's List (1993)", 0.9905552334895681, 124]
"Monty Python and the Holy Grail (1974)"	["Sting, The (1973)", 0.990670949389231, 107]
"Monty Python and the Holy Grail (1974)"	["Alien (1979)", 0.9907970220057735, 118]
"Monty Python and the Holy Grail (1974)"	["M*A*S*H (1970)", 0.9908944222001929, 93]
"Monty Python and the Holy Grail (1974)"	["Star Wars (1977)", 0.9909240608397725, 196]
"Monty Python and the Holy Grail (1974)"	["Stand by Me (1986)", 0.9910441846567991, 90]
"Monty Python and the Holy Grail (1974)"	["Godfather: Part II, The (1974)", 0.9910464019261752, 82]
"Monty Python and the Holy Grail (1974)"	["Willy Wonka and the Chocolate Factory (1971)", 0.9911127927186766, 96]
"Monty Python and the Holy Grail (1974)"	["Jurassic Park (1993)", 0.9912115272651847, 93]
"Monty Python and the Holy Grail (1974)"	["Young Frankenstein (1974)", 0.9913360739953939, 100]
"Monty Python and the Holy Grail (1974)"	["Jaws (1975)", 0.991416137493622, 91]
"Monty Python and the Holy Grail (1974)"	["Monty Python's Life of Brian (1979)", 0.9924967318385002, 85]
"Monty Python's Life of Brian (1979)"	["Monty Python and the Holy Grail (1974)", 0.9924967318385002, 85]
"Mr. Holland's Opus (1995)"	["Rock, The (1996)", 0.9877773422030218, 87]
"Mr. Holland's Opus (1995)"	["Godfather, The (1972)", 0.9878843366252442, 86]
"Mr. Holland's Opus (1995)"	["Return of the Jedi (1983)", 0.9879512898009666, 112]
"Mr. Holland's Opus (1995)"	["Star Wars (1977)", 0.9891872929583779, 125]
"Mr. Holland's Opus (1995)"	["Fargo (1996)", 0.9896186958294336, 101]
"Mr. Holland's Opus (1995)"	["Independence Day (ID4) (1996)", 0.9897012622510968, 97]
"Mr. Holland's Opus (1995)"	["Raiders of the Lost Ark (1981)", 0.9900534490952019, 89]
"Mr. Holland's Opus (1995)"	["Silence of the Lambs, The (1991)", 0.9906790795899014, 86]
"Mr. Holland's Opus (1995)"	["Toy Story (1995)", 0.9909065521795799, 101]
"Mr. Holland's Opus (1995)"	["Jerry Maguire (1996)", 0.9913138637508895, 94]
"Much Ado About Nothing (1993)"	["Raiders of the Lost Ark (1981)", 0.9871028734380429, 91]
"Much Ado About Nothing (1993)"	["Star Wars (1977)", 0.9888386823328974, 111]
"Much Ado About Nothing (1993)"	["Monty Python and the Holy Grail (1974)", 0.9890729198915232, 83]
"Much Ado About Nothing (1993)"	["Return of the Jedi (1983)", 0.9902382923525735, 85]
"Much Ado About Nothing (1993)"	["Empire Strikes Back, The (1980)", 0.990629385341325, 82]
"Much Ado About Nothing (1993)"	["Silence of the Lambs, The (1991)", 0.990885743511024, 85]
"Much Ado About Nothing (1993)"	["Princess Bride, The (1987)", 0.9933565473720847, 89]
"North by Northwest (1959)"	["Return of the Jedi (1983)", 0.987872654376818, 91]
"North by Northwest (1959)"	["Godfather, The (1972)", 0.9890521834918032, 92]
"North by Northwest (1959)"	["Monty Python and the Holy Grail (1974)", 0.9896076959639487, 81]
"North by Northwest (1959)"	["Empire Strikes Back, The (1980)", 0.989614243323442, 96]
"North by Northwest (1959)"	["Shawshank Redemption, The (1994)", 0.9897928023192455, 86]
"North by Northwest (1959)"	["Silence of the Lambs, The (1991)", 0.9899484157314756, 103]
"North by Northwest (1959)"	["2001: A Space Odyssey (1968)", 0.9902200779963258, 85]
"North by Northwest (1959)"	["Star Wars (1977)", 0.9902330475643983, 123]
"North by Northwest (1959)"	["Amadeus (1984)", 0.990278172754194, 88]
"North by Northwest (1959)"	["Blade Runner (1982)", 0.9903102537130146, 81]
"North by Northwest (1959)"	["Fargo (1996)", 0.9903597707945861, 94]
"North by Northwest (1959)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9903798262271539, 94]
"North by Northwest (1959)"	["Citizen Kane (1941)", 0.9903821249249931, 87]
"North by Northwest (1959)"	["Raiders of the Lost Ark (1981)", 0.9907123736269537, 116]
"North by Northwest (1959)"	["Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)", 0.9908799385708469, 84]
"North by Northwest (1959)"	["Vertigo (1958)", 0.9911603240888529, 99]
"North by Northwest (1959)"	["Graduate, The (1967)", 0.9913095081701777, 88]
"North by Northwest (1959)"	["Casablanca (1942)", 0.9914641547925093, 98]
"North by Northwest (1959)"	["Schindler's List (1993)", 0.9926074784506715, 89]
"North by Northwest (1959)"	["To Kill a Mockingbird (1962)", 0.9928155285551873, 87]
"North by Northwest (1959)"	["Rear Window (1954)", 0.9932571659754946, 88]
"One Flew Over the Cuckoo's Nest (1975)"	["Contact (1997)", 0.9875124610582084, 86]
"One Flew Over the Cuckoo's Nest (1975)"	["Fish Called Wanda, A (1988)", 0.987805066887129, 85]
"One Flew Over the Cuckoo's Nest (1975)"	["Seven (Se7en) (1995)", 0.988050015701019, 81]
"One Flew Over the Cuckoo's Nest (1975)"	["Raising Arizona (1987)", 0.9882388342800202, 98]
"One Flew Over the Cuckoo's Nest (1975)"	["Blues Brothers, The (1980)", 0.9886562991191817, 93]
"One Flew Over the Cuckoo's Nest (1975)"	["Butch Cassidy and the Sundance Kid (1969)", 0.9886682423638466, 85]
"One Flew Over the Cuckoo's Nest (1975)"	["Indiana Jones and the Last Crusade (1989)", 0.9887120209764578, 100]
"One Flew Over the Cuckoo's Nest (1975)"	["Twelve Monkeys (1995)", 0.9888905781665887, 94]
"One Flew Over the Cuckoo's Nest (1975)"	["Princess Bride, The (1987)", 0.9889433588472404, 114]
"One Flew Over the Cuckoo's Nest (1975)"	["Forrest Gump (1994)", 0.9889989316756395, 122]
"One Flew Over the Cuckoo's Nest (1975)"	["Apollo 13 (1995)", 0.9890571152233735, 96]
"One Flew Over the Cuckoo's Nest (1975)"	["Usual Suspects, The (1995)", 0.9891809988429423, 111]
"One Flew Over the Cuckoo's Nest (1975)"	["Sting, The (1973)", 0.9892023752978873, 100]
"One Flew Over the Cuckoo's Nest (1975)"	["Return of the Jedi (1983)", 0.9893720113713723, 121]
"One Flew Over the Cuckoo's Nest (1975)"	["Vertigo (1958)", 0.9894217075488013, 93]
"One Flew Over the Cuckoo's Nest (1975)"	["Terminator, The (1984)", 0.9898087980497744, 105]
"One Flew Over the Cuckoo's Nest (1975)"	["Back to the Future (1985)", 0.989886032773025, 115]
"One Flew Over the Cuckoo's Nest (1975)"	["Monty Python and the Holy Grail (1974)", 0.9899274778404512, 118]
"One Flew Over the Cuckoo's Nest (1975)"	["Terminator 2: Judgment Day (1991)", 0.9899351563074607, 93]
"One Flew Over the Cuckoo's Nest (1975)"	["Silence of the Lambs, The (1991)", 0.9900926761282624, 167]
"One Flew Over the Cuckoo's Nest (1975)"	["Aliens (1986)", 0.9901178774769249, 102]
"One Flew Over the Cuckoo's Nest (1975)"	["Godfather: Part II, The (1974)", 0.9901402229870763, 98]
"One Flew Over the Cuckoo's Nest (1975)"	["When Harry Met Sally... (1989)", 0.9901424286178342, 111]
"One Flew Over the Cuckoo's Nest (1975)"	["Empire Strikes Back, The (1980)", 0.990148142388822, 134]
"One Flew Over the Cuckoo's Nest (1975)"	["Citizen Kane (1941)", 0.9901951368810832, 97]
"One Flew Over the Cuckoo's Nest (1975)"	["Blade Runner (1982)", 0.9902040425140431, 111]
"One Flew Over the Cuckoo's Nest (1975)"	["Pulp Fiction (1994)", 0.9902292086697044, 138]
"One Flew Over the Cuckoo's Nest (1975)"	["Fugitive, The (1993)", 0.9902703019840002, 118]
"One Flew Over the Cuckoo's Nest (1975)"	["2001: A Space Odyssey (1968)", 0.9903166314969969, 103]
"One Flew Over the Cuckoo's Nest (1975)"	["Stand by Me (1986)", 0.9903674301164661, 88]
"One Flew Over the Cuckoo's Nest (1975)"	["North by Northwest (1959)", 0.9903798262271539, 94]
"One Flew Over the Cuckoo's Nest (1975)"	["Alien (1979)", 0.9903998805447078, 116]
"One Flew Over the Cuckoo's Nest (1975)"	["Wizard of Oz, The (1939)", 0.9905205152982186, 109]
"One Flew Over the Cuckoo's Nest (1975)"	["Raiders of the Lost Ark (1981)", 0.9905418373105964, 159]
"One Flew Over the Cuckoo's Nest (1975)"	["Braveheart (1995)", 0.9906640013860896, 103]
"One Flew Over the Cuckoo's Nest (1975)"	["Star Wars (1977)", 0.9906918631021383, 162]
"One Flew Over the Cuckoo's Nest (1975)"	["Shining, The (1980)", 0.9906927364774231, 85]
"One Flew Over the Cuckoo's Nest (1975)"	["Toy Story (1995)", 0.9907581649981747, 105]
"One Flew Over the Cuckoo's Nest (1975)"	["Groundhog Day (1993)", 0.9907962598320323, 87]
"One Flew Over the Cuckoo's Nest (1975)"	["Dead Poets Society (1989)", 0.9908814618165307, 102]
"One Flew Over the Cuckoo's Nest (1975)"	["Clockwork Orange, A (1971)", 0.990930872654858, 89]
"One Flew Over the Cuckoo's Nest (1975)"	["Godfather, The (1972)", 0.9909937578968564, 144]
"One Flew Over the Cuckoo's Nest (1975)"	["Fargo (1996)", 0.9909953125311272, 139]
"One Flew Over the Cuckoo's Nest (1975)"	["Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)", 0.9910117818810491, 100]
"One Flew Over the Cuckoo's Nest (1975)"	["E.T. the Extra-Terrestrial (1982)", 0.9910216823997948, 108]
"One Flew Over the Cuckoo's Nest (1975)"	["Cool Hand Luke (1967)", 0.9910273182382513, 81]
"One Flew Over the Cuckoo's Nest (1975)"	["Young Frankenstein (1974)", 0.9911324895377333, 85]
"One Flew Over the Cuckoo's Nest (1975)"	["Dances with Wolves (1990)", 0.9911349398086964, 93]
"One Flew Over the Cuckoo's Nest (1975)"	["It's a Wonderful Life (1946)", 0.9911582360897755, 103]
"One Flew Over the Cuckoo's Nest (1975)"	["Schindler's List (1993)", 0.9912703787063295, 141]
"One Flew Over the Cuckoo's Nest (1975)"	["Psycho (1960)", 0.9913261713374795, 109]
"One Flew Over the Cuckoo's Nest (1975)"	["Rear Window (1954)", 0.9913674142343203, 101]
"One Flew Over the Cuckoo's Nest (1975)"	["Apocalypse Now (1979)", 0.9913999939497518, 109]
"One Flew Over the Cuckoo's Nest (1975)"	["Shawshank Redemption, The (1994)", 0.992037234833143, 140]
"One Flew Over the Cuckoo's Nest (1975)"	["Graduate, The (1967)", 0.9920406923141496, 117]
"One Flew Over the Cuckoo's Nest (1975)"	["Jaws (1975)", 0.9921540873325786, 90]
"One Flew Over the Cuckoo's Nest (1975)"	["Dead Man Walking (1995)", 0.9923058155755862, 86]
"One Flew Over the Cuckoo's Nest (1975)"	["GoodFellas (1990)", 0.9923405560926781, 90]
"One Flew Over the Cuckoo's Nest (1975)"	["Taxi Driver (1976)", 0.9924059629843097, 89]
"One Flew Over the Cuckoo's Nest (1975)"	["Amadeus (1984)", 0.9924068734950294, 130]
"One Flew Over the Cuckoo's Nest (1975)"	["Gandhi (1982)", 0.9925380807615491, 96]
"One Flew Over the Cuckoo's Nest (1975)"	["Casablanca (1942)", 0.992817464056535, 115]
"One Flew Over the Cuckoo's Nest (1975)"	["To Kill a Mockingbird (1962)", 0.9929928789745454, 109]
"One Flew Over the Cuckoo's Nest (1975)"	["M*A*S*H (1970)", 0.9945022080011715, 87]
"People vs. Larry Flynt, The (1996)"	["Star Wars (1977)", 0.9910314600209863, 87]
"People vs. Larry Flynt, The (1996)"	["Fargo (1996)", 0.9923707786414426, 101]
"Phenomenon (1996)"	["Return of the Jedi (1983)", 0.9890113576264652, 83]
"Phenomenon (1996)"	["Star Wars (1977)", 0.9902951148792649, 93]
"Phenomenon (1996)"	["Rock, The (1996)", 0.9928367040088425, 81]
"Postino, Il (1994)"	["Fargo (1996)", 0.988987463693, 91]
"Princess Bride, The (1987)"	["Brazil (1985)", 0.9863798746556127, 86]
"Princess Bride, The (1987)"	["Willy Wonka and the Chocolate Factory (1971)", 0.9878911472742381, 95]
"Princess Bride, The (1987)"	["Young Frankenstein (1974)", 0.9879761530186025, 91]
"Princess Bride, The (1987)"	["Vertigo (1958)", 0.9886482749302877, 81]
"Princess Bride, The (1987)"	["Wizard of Oz, The (1939)", 0.9886816686380189, 104]
"Princess Bride, The (1987)"	["Psycho (1960)", 0.988862571842241, 95]
"Princess Bride, The (1987)"	["Beauty and the Beast (1991)", 0.9888767215873402, 85]
"Princess Bride, The (1987)"	["Aladdin (1992)", 0.9888805611699686, 86]
"Princess Bride, The (1987)"	["To Kill a Mockingbird (1962)", 0.9889349337143604, 95]
"Princess Bride, The (1987)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9889433588472404, 114]
"Princess Bride, The (1987)"	["Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)", 0.988983192739584, 86]
"Princess Bride, The (1987)"	["Apollo 13 (1995)", 0.9889885963938485, 105]
"Princess Bride, The (1987)"	["Jerry Maguire (1996)", 0.9890254786929911, 81]
"Princess Bride, The (1987)"	["Fargo (1996)", 0.9891277389687042, 132]
"Princess Bride, The (1987)"	["Casablanca (1942)", 0.9892842686525036, 103]
"Princess Bride, The (1987)"	["Four Weddings and a Funeral (1994)", 0.9893519969003953, 86]
"Princess Bride, The (1987)"	["Contact (1997)", 0.9893962231383784, 105]
"Princess Bride, The (1987)"	["2001: A Space Odyssey (1968)", 0.9894594958479661, 99]
"Princess Bride, The (1987)"	["Get Shorty (1995)", 0.9894846964896481, 81]
"Princess Bride, The (1987)"	["Indiana Jones and the Last Crusade (1989)", 0.9894974616994139, 134]
"Princess Bride, The (1987)"	["It's a Wonderful Life (1946)", 0.9895117224621298, 95]
"Princess Bride, The (1987)"	["Twelve Monkeys (1995)", 0.9895622600343783, 114]
"Princess Bride, The (1987)"	["Godfather, The (1972)", 0.9896013274340805, 120]
"Princess Bride, The (1987)"	["Sting, The (1973)", 0.9896555878857743, 106]
"Princess Bride, The (1987)"	["Monty Python and the Holy Grail (1974)", 0.9896676640052865, 156]
"Princess Bride, The (1987)"	["E.T. the Extra-Terrestrial (1982)", 0.989745312620346, 103]
"Princess Bride, The (1987)"	["M*A*S*H (1970)", 0.9897747930203911, 84]
"Princess Bride, The (1987)"	["Empire Strikes Back, The (1980)", 0.9897959705558788, 172]
"Princess Bride, The (1987)"	["Graduate, The (1967)", 0.9898226806485041, 92]
"Princess Bride, The (1987)"	["Jaws (1975)", 0.9898318700563374, 94]
"Princess Bride, The (1987)"	["Rear Window (1954)", 0.9899244669319506, 93]
"Princess Bride, The (1987)"	["Pulp Fiction (1994)", 0.9899429508276131, 154]
"Princess Bride, The (1987)"	["Rock, The (1996)", 0.9899750510877358, 86]
"Princess Bride, The (1987)"	["This Is Spinal Tap (1984)", 0.9899931592184242, 92]
"Princess Bride, The (1987)"	["Babe (1995)", 0.9901544830027775, 88]
"Princess Bride, The (1987)"	["Raising Arizona (1987)", 0.9903216441081579, 108]
"Princess Bride, The (1987)"	["Alien (1979)", 0.990394683961883, 122]
"Princess Bride, The (1987)"	["Groundhog Day (1993)", 0.9904090857792791, 109]
"Princess Bride, The (1987)"	["Jurassic Park (1993)", 0.9904271696324808, 93]
"Princess Bride, The (1987)"	["Raiders of the Lost Ark (1981)", 0.9904989899053989, 189]
"Princess Bride, The (1987)"	["Dances with Wolves (1990)", 0.9905542859297843, 95]
"Princess Bride, The (1987)"	["Back to the Future (1985)", 0.9905558877685435, 131]
"Princess Bride, The (1987)"	["Fish Called Wanda, A (1988)", 0.990602556519558, 107]
"Princess Bride, The (1987)"	["Star Trek: The Wrath of Khan (1982)", 0.9907356667643267, 97]
"Princess Bride, The (1987)"	["Seven (Se7en) (1995)", 0.9909576543990156, 88]
"Princess Bride, The (1987)"	["Terminator 2: Judgment Day (1991)", 0.9909798523899871, 125]
"Princess Bride, The (1987)"	["Hunt for Red October, The (1990)", 0.9909806573643006, 89]
"Princess Bride, The (1987)"	["Forrest Gump (1994)", 0.9910076845602297, 122]
"Princess Bride, The (1987)"	["Silence of the Lambs, The (1991)", 0.9910350323822761, 164]
"Princess Bride, The (1987)"	["Return of the Jedi (1983)", 0.9910942208003443, 163]
"Princess Bride, The (1987)"	["Blade Runner (1982)", 0.991113818861118, 124]
"Princess Bride, The (1987)"	["Star Wars (1977)", 0.991129051712613, 209]
"Princess Bride, The (1987)"	["Amadeus (1984)", 0.9911636292212134, 122]
"Princess Bride, The (1987)"	["Usual Suspects, The (1995)", 0.9912136174030384, 120]
"Princess Bride, The (1987)"	["Clockwork Orange, A (1971)", 0.9912280701754386, 87]
"Princess Bride, The (1987)"	["Aliens (1986)", 0.9912441373404847, 125]
"Princess Bride, The (1987)"	["Toy Story (1995)", 0.9912731598463006, 129]
"Princess Bride, The (1987)"	["Die Hard (1988)", 0.9914889640560783, 88]
"Princess Bride, The (1987)"	["Blues Brothers, The (1980)", 0.991551998589279, 102]
"Princess Bride, The (1987)"	["Braveheart (1995)", 0.9915613776709749, 117]
"Princess Bride, The (1987)"	["Terminator, The (1984)", 0.9915883587152825, 123]
"Princess Bride, The (1987)"	["When Harry Met Sally... (1989)", 0.9916167416078899, 119]
"Princess Bride, The (1987)"	["Independence Day (ID4) (1996)", 0.9917872953517882, 91]
"Princess Bride, The (1987)"	["Fugitive, The (1993)", 0.9918328088706149, 143]
"Princess Bride, The (1987)"	["Dead Poets Society (1989)", 0.9919966163669459, 110]
"Princess Bride, The (1987)"	["Stand by Me (1986)", 0.9921308536356835, 92]
"Princess Bride, The (1987)"	["Shawshank Redemption, The (1994)", 0.9921353435333787, 126]
"Princess Bride, The (1987)"	["Schindler's List (1993)", 0.9921527665308086, 125]
"Princess Bride, The (1987)"	["Star Trek: First Contact (1996)", 0.992444851137438, 100]
"Princess Bride, The (1987)"	["Speed (1994)", 0.992692273496984, 88]
"Princess Bride, The (1987)"	["Sleepless in Seattle (1993)", 0.9931991105812418, 81]
"Princess Bride, The (1987)"	["Much Ado About Nothing (1993)", 0.9933565473720847, 89]
"Psycho (1960)"	["Usual Suspects, The (1995)", 0.9862553911960613, 91]
"Psycho (1960)"	["Return of the Jedi (1983)", 0.9870646859951065, 97]
"Psycho (1960)"	["Indiana Jones and the Last Crusade (1989)", 0.9882140206571327, 84]
"Psycho (1960)"	["Aliens (1986)", 0.9882709777819746, 97]
"Psycho (1960)"	["Blade Runner (1982)", 0.9882863272551287, 98]
"Psycho (1960)"	["Terminator, The (1984)", 0.9884726489565986, 83]
"Psycho (1960)"	["Vertigo (1958)", 0.988594668109135, 91]
"Psycho (1960)"	["Shawshank Redemption, The (1994)", 0.9887074740669494, 94]
"Psycho (1960)"	["Back to the Future (1985)", 0.9888065789526045, 82]
"Psycho (1960)"	["Princess Bride, The (1987)", 0.988862571842241, 95]
"Psycho (1960)"	["Empire Strikes Back, The (1980)", 0.9889384106328099, 104]
"Psycho (1960)"	["Alien (1979)", 0.9892580001754958, 109]
"Psycho (1960)"	["Raiders of the Lost Ark (1981)", 0.9897648700585213, 124]
"Psycho (1960)"	["E.T. the Extra-Terrestrial (1982)", 0.9898260124697408, 83]
"Psycho (1960)"	["2001: A Space Odyssey (1968)", 0.989897039455264, 88]
"Psycho (1960)"	["It's a Wonderful Life (1946)", 0.9900087415798026, 81]
"Psycho (1960)"	["Monty Python and the Holy Grail (1974)", 0.9900605106782381, 95]
"Psycho (1960)"	["Fargo (1996)", 0.9901030927835052, 115]
"Psycho (1960)"	["M*A*S*H (1970)", 0.9901363459201806, 85]
"Psycho (1960)"	["Raising Arizona (1987)", 0.9901777605320602, 86]
"Psycho (1960)"	["Schindler's List (1993)", 0.9903304636377817, 97]
"Psycho (1960)"	["Silence of the Lambs, The (1991)", 0.9903439401430013, 143]
"Psycho (1960)"	["Pulp Fiction (1994)", 0.9904032801839581, 119]
"Psycho (1960)"	["Graduate, The (1967)", 0.9904773554656042, 91]
"Psycho (1960)"	["Godfather: Part II, The (1974)", 0.9906241011338378, 84]
"Psycho (1960)"	["When Harry Met Sally... (1989)", 0.9906429723126651, 90]
"Psycho (1960)"	["Casablanca (1942)", 0.9907219771393776, 102]
"Psycho (1960)"	["Wizard of Oz, The (1939)", 0.9907635788349815, 88]
"Psycho (1960)"	["Fugitive, The (1993)", 0.9907989962923452, 110]
"Psycho (1960)"	["To Kill a Mockingbird (1962)", 0.9908794843843827, 88]
"Psycho (1960)"	["Star Wars (1977)", 0.9909559529901443, 136]
"Psycho (1960)"	["Godfather, The (1972)", 0.9909982879565595, 113]
"Psycho (1960)"	["Citizen Kane (1941)", 0.991071849761004, 83]
"Psycho (1960)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9913261713374795, 109]
"Psycho (1960)"	["Clockwork Orange, A (1971)", 0.9917853231106243, 86]
"Psycho (1960)"	["Rear Window (1954)", 0.9920169754232258, 108]
"Psycho (1960)"	["Taxi Driver (1976)", 0.9921066364706311, 87]
"Psycho (1960)"	["Jaws (1975)", 0.9922709429908161, 98]
"Psycho (1960)"	["Amadeus (1984)", 0.9931759961870456, 89]
"Pulp Fiction (1994)"	["Hunt for Red October, The (1990)", 0.9862174605151823, 94]
"Pulp Fiction (1994)"	["Young Frankenstein (1974)", 0.9873218797370973, 88]
"Pulp Fiction (1994)"	["Jurassic Park (1993)", 0.9875009951626955, 93]
"Pulp Fiction (1994)"	["Beauty and the Beast (1991)", 0.9875590736663009, 83]
"Pulp Fiction (1994)"	["When Harry Met Sally... (1989)", 0.987723647262067, 126]
"Pulp Fiction (1994)"	["Casablanca (1942)", 0.9879245779760167, 122]
"Pulp Fiction (1994)"	["English Patient, The (1996)", 0.9879564575722988, 89]
"Pulp Fiction (1994)"	["Forrest Gump (1994)", 0.9880316060352726, 139]
"Pulp Fiction (1994)"	["Monty Python and the Holy Grail (1974)", 0.9883229426337939, 152]
"Pulp Fiction (1994)"	["Fish Called Wanda, A (1988)", 0.9885272960538336, 102]
"Pulp Fiction (1994)"	["Apollo 13 (1995)", 0.9885654369026642, 115]
